Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:40:35,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:35,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:35,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:35,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:35,System.Runtime,IL Bytes Jitted (B),Metric,518153
01/04/2026 01:40:35,System.Runtime,Number of Methods Jitted,Metric,6988
01/04/2026 01:40:35,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,11.12259999999992
01/04/2026 01:40:36,System.Runtime,CPU Usage (%),Metric,0.03413817877080904
01/04/2026 01:40:36,System.Runtime,Working Set (MB),Metric,77.807616
01/04/2026 01:40:36,System.Runtime,GC Heap Size (MB),Metric,59.512848
01/04/2026 01:40:36,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:36,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:36,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:40:36,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:40:36,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:40:36,System.Runtime,GC Fragmentation (%),Metric,17.42479589465452
01/04/2026 01:40:36,System.Runtime,GC Committed Bytes (MB),Metric,35.831808
01/04/2026 01:40:36,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,% Time in GC since last GC (%),Metric,0
01/04/2026 01:40:36,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:40:36,System.Runtime,Gen 0 Size (B),Metric,6296848
01/04/2026 01:40:36,System.Runtime,Gen 1 Size (B),Metric,6577696
01/04/2026 01:40:36,System.Runtime,Gen 2 Size (B),Metric,21795752
01/04/2026 01:40:36,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:40:36,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:40:36,System.Runtime,Number of Assemblies Loaded,Metric,124
01/04/2026 01:40:36,System.Runtime,IL Bytes Jitted (B),Metric,519288
01/04/2026 01:40:36,System.Runtime,Number of Methods Jitted,Metric,6990
01/04/2026 01:40:36,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,1.9636000000000422
01/04/2026 01:40:37,System.Runtime,CPU Usage (%),Metric,0.011803197604887648
01/04/2026 01:40:37,System.Runtime,Working Set (MB),Metric,77.070336
01/04/2026 01:40:37,System.Runtime,GC Heap Size (MB),Metric,59.521072
01/04/2026 01:40:37,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:40:37,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:40:37,System.Runtime,ThreadPool Thread Count,Metric,2
01/04/2026 01:40:37,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
