Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
01/04/2026 01:13:42,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:42,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:42,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:42,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:42,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:42,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:42,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:42,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:42,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:42,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:42,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:42,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:42,System.Runtime,IL Bytes Jitted (B),Metric,439302
01/04/2026 01:13:42,System.Runtime,Number of Methods Jitted,Metric,6327
01/04/2026 01:13:42,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,5.552900000000022
01/04/2026 01:13:43,System.Runtime,CPU Usage (%),Metric,0.11583392486074359
01/04/2026 01:13:43,System.Runtime,Working Set (MB),Metric,147.161088
01/04/2026 01:13:43,System.Runtime,GC Heap Size (MB),Metric,61.986944
01/04/2026 01:13:43,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:43,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:13:43,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:43,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:43,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:43,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:43,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:43,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:43,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:43,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:43,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:43,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:43,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:43,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:43,System.Runtime,IL Bytes Jitted (B),Metric,442588
01/04/2026 01:13:43,System.Runtime,Number of Methods Jitted,Metric,6373
01/04/2026 01:13:43,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.40300000000002
01/04/2026 01:13:44,System.Runtime,CPU Usage (%),Metric,0.06898438886153892
01/04/2026 01:13:44,System.Runtime,Working Set (MB),Metric,147.226624
01/04/2026 01:13:44,System.Runtime,GC Heap Size (MB),Metric,61.995168
01/04/2026 01:13:44,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:44,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:13:44,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:44,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:13:44,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:44,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:44,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:44,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:44,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:44,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:44,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:44,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:44,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:44,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:44,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:44,System.Runtime,IL Bytes Jitted (B),Metric,443200
01/04/2026 01:13:44,System.Runtime,Number of Methods Jitted,Metric,6382
01/04/2026 01:13:44,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,4.262499999999932
01/04/2026 01:13:45,System.Runtime,CPU Usage (%),Metric,0.17251790922038415
01/04/2026 01:13:45,System.Runtime,Working Set (MB),Metric,147.29216
01/04/2026 01:13:45,System.Runtime,GC Heap Size (MB),Metric,62.003392
01/04/2026 01:13:45,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:45,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:13:45,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,ThreadPool Queue Length,Metric,0
01/04/2026 01:13:45,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
01/04/2026 01:13:45,System.Runtime,Number of Active Timers,Metric,3
01/04/2026 01:13:45,System.Runtime,GC Fragmentation (%),Metric,11.537036778598551
01/04/2026 01:13:45,System.Runtime,GC Committed Bytes (MB),Metric,32.948224
01/04/2026 01:13:45,System.Runtime,Exception Count (Count / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,% Time in GC since last GC (%),Metric,5
01/04/2026 01:13:45,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
01/04/2026 01:13:45,System.Runtime,Gen 0 Size (B),Metric,3673848
01/04/2026 01:13:45,System.Runtime,Gen 1 Size (B),Metric,6519000
01/04/2026 01:13:45,System.Runtime,Gen 2 Size (B),Metric,21728456
01/04/2026 01:13:45,System.Runtime,LOH Size (B),Metric,491232
01/04/2026 01:13:45,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262336
01/04/2026 01:13:45,System.Runtime,Number of Assemblies Loaded,Metric,123
01/04/2026 01:13:45,System.Runtime,IL Bytes Jitted (B),Metric,447004
01/04/2026 01:13:45,System.Runtime,Number of Methods Jitted,Metric,6428
01/04/2026 01:13:45,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,12.775000000000091
01/04/2026 01:13:46,System.Runtime,CPU Usage (%),Metric,0.07580660914421002
01/04/2026 01:13:46,System.Runtime,Working Set (MB),Metric,147.12832
01/04/2026 01:13:46,System.Runtime,GC Heap Size (MB),Metric,62.003392
01/04/2026 01:13:46,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,Gen 0 GC Budget (MB),Metric,6
01/04/2026 01:13:46,System.Runtime,ThreadPool Thread Count,Metric,4
01/04/2026 01:13:46,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
01/04/2026 01:13:46,System.Runtime,ThreadPool Queue Length,Metric,0
